Postnummer,Ort,KnNamn,KnKod,LnNamn,Latitude,Longitude,Google-maps
83105,Östersund,ÖSTERSUND,2380,Jämtlands län,63.175353,14.6507833,"https://www.google.se/maps/@63.175353,14.6507833,12z?entry=ttu"
83107,Östersund,ÖSTERSUND,2380,Jämtlands län,63.175353,14.6507833,"https://www.google.se/maps/@63.175353,14.6507833,12z?entry=ttu"
83108,Östersund,ÖSTERSUND,2380,Jämtlands län,63.175353,14.6507833,"https://www.google.se/maps/@63.175353,14.6507833,12z?entry=ttu"
83109,Östersund,ÖSTERSUND,2380,Jämtlands län,63.175353,14.6507833,"https://www.google.se/maps/@63.175353,14.6507833,12z?entry=ttu"
83111,Östersund,ÖSTERSUND,2380,Jämtlands län,63.175353,14.6507833,"https://www.google.se/maps/@63.175353,14.6507833,12z?entry=ttu"
83118,Östersund,ÖSTERSUND,2380,Jämtlands län,63.175353,14.6507833,"https://www.google.se/maps/@63.175353,14.6507833,12z?entry=ttu"
83119,Östersund,ÖSTERSUND,2380,Jämtlands län,63.175353,14.6507833,"https://www.google.se/maps/@63.175353,14.6507833,12z?entry=ttu"
83120,Östersund,ÖSTERSUND,2380,Jämtlands län,63.175353,14.6507833,"https://www.google.se/maps/@63.175353,14.6507833,12z?entry=ttu"
83121,Östersund,ÖSTERSUND,2380,Jämtlands län,63.175353,14.6507833,"https://www.google.se/maps/@63.175353,14.6507833,12z?entry=ttu"
83122,Östersund,ÖSTERSUND,2380,Jämtlands län,63.175353,14.6507833,"https://www.google.se/maps/@63.175353,14.6507833,12z?entry=ttu"
83123,Östersund,ÖSTERSUND,2380,Jämtlands län,63.175353,14.6507833,"https://www.google.se/maps/@63.175353,14.6507833,12z?entry=ttu"
83124,Östersund,ÖSTERSUND,2380,Jämtlands län,63.175353,14.6507833,"https://www.google.se/maps/@63.175353,14.6507833,12z?entry=ttu"
83125,Östersund,ÖSTERSUND,2380,Jämtlands län,63.175353,14.6507833,"https://www.google.se/maps/@63.175353,14.6507833,12z?entry=ttu"
83126,Östersund,ÖSTERSUND,2380,Jämtlands län,63.175353,14.6507833,"https://www.google.se/maps/@63.175353,14.6507833,12z?entry=ttu"
83127,Östersund,ÖSTERSUND,2380,Jämtlands län,63.175353,14.6507833,"https://www.google.se/maps/@63.175353,14.6507833,12z?entry=ttu"
83128,Östersund,ÖSTERSUND,2380,Jämtlands län,63.175353,14.6507833,"https://www.google.se/maps/@63.175353,14.6507833,12z?entry=ttu"
83129,Östersund,ÖSTERSUND,2380,Jämtlands län,63.175353,14.6507833,"https://www.google.se/maps/@63.175353,14.6507833,12z?entry=ttu"
83130,Östersund,ÖSTERSUND,2380,Jämtlands län,63.1803649,14.6290421,"https://www.google.se/maps/@63.1803649,14.6290421,12z?entry=ttu"
83131,Östersund,ÖSTERSUND,2380,Jämtlands län,63.1784335,14.6382936,"https://www.google.se/maps/@63.1784335,14.6382936,12z?entry=ttu"
83132,Östersund,ÖSTERSUND,2380,Jämtlands län,63.1857412,14.6460563,"https://www.google.se/maps/@63.1857412,14.6460563,12z?entry=ttu"
83133,Östersund,ÖSTERSUND,2380,Jämtlands län,63.1734803,14.6339269,"https://www.google.se/maps/@63.1734803,14.6339269,12z?entry=ttu"
83134,Östersund,ÖSTERSUND,2380,Jämtlands län,63.1751098,14.6397064,"https://www.google.se/maps/@63.1751098,14.6397064,12z?entry=ttu"
83135,Östersund,ÖSTERSUND,2380,Jämtlands län,63.1760768,14.6461481,"https://www.google.se/maps/@63.1760768,14.6461481,12z?entry=ttu"
83136,Östersund,ÖSTERSUND,2380,Jämtlands län,63.1721296,14.6447059,"https://www.google.se/maps/@63.1721296,14.6447059,12z?entry=ttu"
83137,Östersund,ÖSTERSUND,2380,Jämtlands län,63.1702913,14.6503961,"https://www.google.se/maps/@63.1702913,14.6503961,12z?entry=ttu"
83138,Östersund,ÖSTERSUND,2380,Jämtlands län,63.1775404,14.6801769,"https://www.google.se/maps/@63.1775404,14.6801769,12z?entry=ttu"
83139,Östersund,ÖSTERSUND,2380,Jämtlands län,63.1832614,14.6739381,"https://www.google.se/maps/@63.1832614,14.6739381,12z?entry=ttu"
83140,Östersund,ÖSTERSUND,2380,Jämtlands län,63.1774233,14.6513045,"https://www.google.se/maps/@63.1774233,14.6513045,12z?entry=ttu"
83141,Östersund,ÖSTERSUND,2380,Jämtlands län,63.1803875,14.6437936,"https://www.google.se/maps/@63.1803875,14.6437936,12z?entry=ttu"
83142,Östersund,ÖSTERSUND,2380,Jämtlands län,63.1841816,14.6509557,"https://www.google.se/maps/@63.1841816,14.6509557,12z?entry=ttu"
83143,Östersund,ÖSTERSUND,2380,Jämtlands län,63.1858091,14.668025,"https://www.google.se/maps/@63.1858091,14.668025,12z?entry=ttu"
83144,Östersund,ÖSTERSUND,2380,Jämtlands län,63.1685226,14.6554155,"https://www.google.se/maps/@63.1685226,14.6554155,12z?entry=ttu"
83145,Östersund,ÖSTERSUND,2380,Jämtlands län,63.1566935,14.6532139,"https://www.google.se/maps/@63.1566935,14.6532139,12z?entry=ttu"
83146,Östersund,ÖSTERSUND,2380,Jämtlands län,63.163868,14.6669348,"https://www.google.se/maps/@63.163868,14.6669348,12z?entry=ttu"
83147,Östersund,ÖSTERSUND,2380,Jämtlands län,63.1714784,14.6610865,"https://www.google.se/maps/@63.1714784,14.6610865,12z?entry=ttu"
83148,Östersund,ÖSTERSUND,2380,Jämtlands län,63.1713017,14.683836,"https://www.google.se/maps/@63.1713017,14.683836,12z?entry=ttu"
83149,Östersund,ÖSTERSUND,2380,Jämtlands län,63.1758879,14.6785501,"https://www.google.se/maps/@63.1758879,14.6785501,12z?entry=ttu"
83151,Östersund,ÖSTERSUND,2380,Jämtlands län,63.2058376,14.6351964,"https://www.google.se/maps/@63.2058376,14.6351964,12z?entry=ttu"
83152,Östersund,ÖSTERSUND,2380,Jämtlands län,63.2100821,14.632556,"https://www.google.se/maps/@63.2100821,14.632556,12z?entry=ttu"
83153,Östersund,ÖSTERSUND,2380,Jämtlands län,63.2087508,14.6304542,"https://www.google.se/maps/@63.2087508,14.6304542,12z?entry=ttu"
83154,Östersund,ÖSTERSUND,2380,Jämtlands län,63.1692312,14.6645352,"https://www.google.se/maps/@63.1692312,14.6645352,12z?entry=ttu"
83156,Östersund,ÖSTERSUND,2380,Jämtlands län,63.1699794,14.6270148,"https://www.google.se/maps/@63.1699794,14.6270148,12z?entry=ttu"
83157,Östersund,ÖSTERSUND,2380,Jämtlands län,63.162155,14.6368746,"https://www.google.se/maps/@63.162155,14.6368746,12z?entry=ttu"
83158,Östersund,ÖSTERSUND,2380,Jämtlands län,63.1990542,14.6614358,"https://www.google.se/maps/@63.1990542,14.6614358,12z?entry=ttu"
83159,Östersund,ÖSTERSUND,2380,Jämtlands län,63.1741185,14.6545536,"https://www.google.se/maps/@63.1741185,14.6545536,12z?entry=ttu"
83160,Östersund,ÖSTERSUND,2380,Jämtlands län,63.1615779,14.6681751,"https://www.google.se/maps/@63.1615779,14.6681751,12z?entry=ttu"
83161,Östersund,ÖSTERSUND,2380,Jämtlands län,63.1511315,14.6755443,"https://www.google.se/maps/@63.1511315,14.6755443,12z?entry=ttu"
83162,Östersund,ÖSTERSUND,2380,Jämtlands län,63.1554291,14.703186,"https://www.google.se/maps/@63.1554291,14.703186,12z?entry=ttu"
83163,Östersund,ÖSTERSUND,2380,Jämtlands län,63.1585701,14.6813072,"https://www.google.se/maps/@63.1585701,14.6813072,12z?entry=ttu"
83164,Östersund,ÖSTERSUND,2380,Jämtlands län,63.1582683,14.6894104,"https://www.google.se/maps/@63.1582683,14.6894104,12z?entry=ttu"
83165,Östersund,ÖSTERSUND,2380,Jämtlands län,63.1614501,14.7025337,"https://www.google.se/maps/@63.1614501,14.7025337,12z?entry=ttu"
83166,Östersund,ÖSTERSUND,2380,Jämtlands län,63.1617951,14.7184453,"https://www.google.se/maps/@63.1617951,14.7184453,12z?entry=ttu"
83170,Östersund,ÖSTERSUND,2380,Jämtlands län,63.153512,14.7272561,"https://www.google.se/maps/@63.153512,14.7272561,12z?entry=ttu"
83171,Östersund,ÖSTERSUND,2380,Jämtlands län,63.1497444,14.7231479,"https://www.google.se/maps/@63.1497444,14.7231479,12z?entry=ttu"
83172,Östersund,ÖSTERSUND,2380,Jämtlands län,63.1599665,14.7587534,"https://www.google.se/maps/@63.1599665,14.7587534,12z?entry=ttu"
83173,Östersund,ÖSTERSUND,2380,Jämtlands län,63.1537528,14.7666472,"https://www.google.se/maps/@63.1537528,14.7666472,12z?entry=ttu"
83174,Östersund,ÖSTERSUND,2380,Jämtlands län,63.1464428,14.7689849,"https://www.google.se/maps/@63.1464428,14.7689849,12z?entry=ttu"
83175,Östersund,ÖSTERSUND,2380,Jämtlands län,63.1410347,14.7616515,"https://www.google.se/maps/@63.1410347,14.7616515,12z?entry=ttu"
83176,Östersund,ÖSTERSUND,2380,Jämtlands län,63.1431666,14.7755998,"https://www.google.se/maps/@63.1431666,14.7755998,12z?entry=ttu"
83177,Östersund,ÖSTERSUND,2380,Jämtlands län,63.1684237,14.7505402,"https://www.google.se/maps/@63.1684237,14.7505402,12z?entry=ttu"
83178,Östersund,ÖSTERSUND,2380,Jämtlands län,63.1558357,14.7536265,"https://www.google.se/maps/@63.1558357,14.7536265,12z?entry=ttu"
83180,Östersund,ÖSTERSUND,2380,Jämtlands län,63.175353,14.6507833,"https://www.google.se/maps/@63.175353,14.6507833,12z?entry=ttu"
83181,Östersund,ÖSTERSUND,2380,Jämtlands län,63.175353,14.6507833,"https://www.google.se/maps/@63.175353,14.6507833,12z?entry=ttu"
83182,Östersund,ÖSTERSUND,2380,Jämtlands län,63.175353,14.6507833,"https://www.google.se/maps/@63.175353,14.6507833,12z?entry=ttu"
83183,Östersund,ÖSTERSUND,2380,Jämtlands län,63.175353,14.6507833,"https://www.google.se/maps/@63.175353,14.6507833,12z?entry=ttu"
83184,Östersund,ÖSTERSUND,2380,Jämtlands län,63.175353,14.6507833,"https://www.google.se/maps/@63.175353,14.6507833,12z?entry=ttu"
83186,Östersund,ÖSTERSUND,2380,Jämtlands län,63.175353,14.6507833,"https://www.google.se/maps/@63.175353,14.6507833,12z?entry=ttu"
83187,Östersund,ÖSTERSUND,2380,Jämtlands län,63.175353,14.6507833,"https://www.google.se/maps/@63.175353,14.6507833,12z?entry=ttu"
83188,Östersund,ÖSTERSUND,2380,Jämtlands län,63.175353,14.6507833,"https://www.google.se/maps/@63.175353,14.6507833,12z?entry=ttu"
83189,Östersund,ÖSTERSUND,2380,Jämtlands län,63.175353,14.6507833,"https://www.google.se/maps/@63.175353,14.6507833,12z?entry=ttu"
83190,Östersund,ÖSTERSUND,2380,Jämtlands län,63.175353,14.6507833,"https://www.google.se/maps/@63.175353,14.6507833,12z?entry=ttu"
83191,Östersund,ÖSTERSUND,2380,Jämtlands län,63.175353,14.6507833,"https://www.google.se/maps/@63.175353,14.6507833,12z?entry=ttu"
83192,Östersund,ÖSTERSUND,2380,Jämtlands län,63.143213,14.7878229,"https://www.google.se/maps/@63.143213,14.7878229,12z?entry=ttu"
83197,Östersund,ÖSTERSUND,2380,Jämtlands län,63.175353,14.6507833,"https://www.google.se/maps/@63.175353,14.6507833,12z?entry=ttu"
83199,Östersund,ÖSTERSUND,2380,Jämtlands län,63.175353,14.6507833,"https://www.google.se/maps/@63.175353,14.6507833,12z?entry=ttu"
83201,Frösön,ÖSTERSUND,2380,Jämtlands län,63.1837895,14.5272624,"https://www.google.se/maps/@63.1837895,14.5272624,12z?entry=ttu"
83221,Frösön,ÖSTERSUND,2380,Jämtlands län,63.1837895,14.5272624,"https://www.google.se/maps/@63.1837895,14.5272624,12z?entry=ttu"
83223,Frösön,ÖSTERSUND,2380,Jämtlands län,63.1837895,14.5272624,"https://www.google.se/maps/@63.1837895,14.5272624,12z?entry=ttu"
83241,Frösön,ÖSTERSUND,2380,Jämtlands län,63.1913793,14.6154411,"https://www.google.se/maps/@63.1913793,14.6154411,12z?entry=ttu"
83242,Frösön,ÖSTERSUND,2380,Jämtlands län,63.1852414,14.6152524,"https://www.google.se/maps/@63.1852414,14.6152524,12z?entry=ttu"
83244,Frösön,ÖSTERSUND,2380,Jämtlands län,63.1751771,14.6107321,"https://www.google.se/maps/@63.1751771,14.6107321,12z?entry=ttu"
83245,Frösön,ÖSTERSUND,2380,Jämtlands län,63.1826306,14.6007184,"https://www.google.se/maps/@63.1826306,14.6007184,12z?entry=ttu"
83247,Frösön,ÖSTERSUND,2380,Jämtlands län,63.1741578,14.5912248,"https://www.google.se/maps/@63.1741578,14.5912248,12z?entry=ttu"
83248,Frösön,ÖSTERSUND,2380,Jämtlands län,63.1810187,14.6186174,"https://www.google.se/maps/@63.1810187,14.6186174,12z?entry=ttu"
83251,Frösön,ÖSTERSUND,2380,Jämtlands län,63.1656249,14.6053071,"https://www.google.se/maps/@63.1656249,14.6053071,12z?entry=ttu"
